Not so much a thought, more the realization that my mother was not upset because I had just tried to kill myself but was angry because the rope had dug deeply into the ceiling rafter and ruined the paint before it snapped.|hang
I hung myself.|hang
But the rope broke after I would passed out.|hang
I freaked out and called 911 because I would split my scalp open.|cut
Here I was, ready to die, and now I was scared that I was going to bleed to death.|bleed
He did not like seeing the broken rope hanging from the beam.|hang
As for the split scalp, I received   fourteen stitches.|cut
"'Should have used a better rope, I need a reason to explain my neck'"""""|hang
I took a huge aspirin overdose, about 200 pills, and then got into bed and waited to fall asleep.|drug
I don’t want to be at a hospital, I want to be dead.”First thought when the rope snapped a month ago: “All that pain to my neck for nothing.|hang
The first time I was rather young, so when I cut myself and did not bleed, I freaked out and decided ''the universe'' was not going to let me kill myself.|cut
The first time I was rather young, so when I cut myself and did not bleed, I freaked out and decided ''the universe'' was not going to let me kill myself.|bleed
"Turns out, you can totally cut yourself and not bleed for a variety of reasons; but I thought I had tried to cheat some divine plan and not bleeding out was the cosmos saying 'nice try, but not today'""."|cut
"Turns out, you can totally cut yourself and not bleed for a variety of reasons; but I thought I had tried to cheat some divine plan and not bleeding out was the cosmos saying 'nice try, but not today'""."|bleed
The second time was a few years later with a handful of pills.|drug
Like I said, I have just.. stepped up the drugs.|drug
Weed is legal in this state, but I still feel like a useless addict because it is one of the only things that can make me immune to despair for a few hours.|drug
When I was 16 I tried to slit my wrist.|cut
I attempted suicide about 3 years ago, took 190 10mg ambien and 100 50mg tramadol to try an overdose.|drug
I am typing this from my phone, and have already taken my medication so I will be asleep shortly.|drug
Before anyone can ask, I cut my wrists.|cut
What my mom's reaction would have been if she had found my lifeless body swinging from the rafter on her way to get her work clothes out of the laundry.|hang
Above all, the thing I remember the most was the momement when I kicked the stool out from under me and felt weightless for a split second and realized that every problem I had, every situation I was in, except for the one I had just put myself in, was not permanent and could be fixed.|hang
Almost had a fourth attempt, gun was under my chin.|gun
So I put the gun down and got a tattoo instead.|gun
My first attempt, I used my old belt around my neck and tied it around my neck.|hang
I tied the other end on my bed frame and I tightened and pulled hard till my vision was blacking out.|hang
I jumped off the tallest bridge around, honestly there was no reason why I should still be alive.|jump
Any other plan you might have had soon disappears, and the only option in front of you is your very last option: jump.|jump
Either stay and suffocate, or jump and feel a few brief moments of peace.|jump
Maybe next time I will just try and find a gun.|gun
The first time I attempted suicide, I hung a belt from a hook on the ceiling, put it around my neck, jumped off a chair, and tore a huge chunk out of the ceiling of my room as I crashed to the floor in a pile.|hang
"'""Second time, it was '""Crap, how am I going to explain these slashes on my wrists to my mother."|cut
"'""Third time, it was '""Fuck, I hope these slashes on my wrists heal before I have any job interviews."|cut
"'""Fourth time, I was in the Navy and ate 4000 mg of dextromethorphan powder with a pocket knife on hand to cut myself if that did not work."|cut
"'""Fourth time, I was in the Navy and ate 4000 mg of dextromethorphan powder with a pocket knife on hand to cut myself if that did not work."|drug
Never got a chance to use it as I got so messed up from the dextromethorphan that apparently I spent two days in the hospital constantly trying to strip off all my clothes in front of everyone.|drug
"'""Fifth time, it was '""Crap, my commanding officer saw the slashes on my wrists; I hope I do not get kicked out of the Navy.'"""|cut
"Sixth time, after consuming all the Nytol, Unisom, and alcohol I had in the house, it was '""Dammit, I woke up."|alcohol
"Sixth time, after consuming all the Nytol, Unisom, and alcohol I had in the house, it was '""Dammit, I woke up."|drug
Got my older brothers gun (Merica), went to the garage.|gun
I pulled the trigger with the gun to my temple.|gun
I managed to make an excuse that it was an accident, that I was playing with the gun in the garage and shot myself by mistake.|gun
I had squeezed the trigger too hard, jerking the gun upwards so the burn-mark on my head was not at a direct angle.|gun
  I tried to strangle myself with a rope.|hang
The knot I tied managed to loosen itself enough so that I woke up again after two minutes (I passed out in < 5 seconds).|hang
I just double knotted the constrictor knot and tried again.|hang
Then I figured I needed a rougher rope that had more friction, so I stopped for the night and went to sleep.|hang
"Still have those rope burn scars on my neck, but I am feeling better after being sent to a psych ward."""|hang
Failed hanging, and nobody knew about it.|hang
I went to sleep after taking an overdose that by rights should have killed me, expecting never to wake up.|drug
But this time I was sure I was not going to fail, so I took my fathers gun that he keeps for self protection, aimed at my head and fired.|gun
"I am a relatively small girl so the kick from the gun instantly blew me back and as I laid on my parents bedroom floor all I could think was, '""I am dead."|gun
All my previous attempts had been relatively quiet, just pretending to have a stomach bug when I was sick from trying to OD or covering the marks on my neck from trying to hang myself with makeup.|hang
All my previous attempts had been relatively quiet, just pretending to have a stomach bug when I was sick from trying to OD or covering the marks on my neck from trying to hang myself with makeup.|drug
But I had just fired a gun in my house and SHOT A BIT OF MY EAR OFF.|gun
I had intended to die instantly so I would not have to face the consequences of firing a gun, but I was now missing a chunk of my ear and laying in my parents bedroom.|gun
Starve that motherfucker to death.|starve
I tried to jump off the stairs.|jump
When those things did not work, I decided to hang myself.|hang
"While I was choking on the rope, I heard a voice saying '""Don''t do it."|hang
I mixed some pills with a bottle of alcohol, all stolen from around the house.|alcohol
I mixed some pills with a bottle of alcohol, all stolen from around the house.|drug
When I was teenager and have very deep depression I somehow managed to find my father''s revolver and several bullets.|gun
I was just so so tired, endlessly tired, so I swallowed a bottle of pills to finally get some peace and quiet.|drug
I was bullied quite badly, when I started comprehensive school, and it was when I would just started there too, and the teachers did not really do much about it, and my family picked on me quite a bit too, so with everything piling up, I started attempting, at first I would get my dressing gown, and tie the belt around my neck, a part of me knew this would not kill me, without me hanging, but I believe on a subconscious level, I wanted to find out if I would be able to hang myself.|hang
Another attempt was to drown myself, in the bath, I submerged myself, and after a few tries of this I got very close, but at the last minute, my body just brought itself out of the water, and I started breathing, and the closer I got, the more unpleasant it felt, so I stopped, I did not really have a thought, after this, I just got out and carried on as normal, but I did find it too unpleasant to try again.|drown
On 12/12/12 (easiest day to remember) I overdosed on 40 Tylenol with codeine.|drug
I was being reckless at school and smoked some pot and got in trouble so my dad had to pick me up.|drug
decided I could not fuck up anymore than I had so I went home and took all the pills I had left in the bottle.|drug
As an aside, I would been cutting and burning my arms for a while and had been in and out of different psych hospitals for a few years so my dad figured I would do something reckless after the suspension.|cut
Either way one thing led to another and I was at the hospital fighting a nurse who tried to give me Pepcid (medicine to counteract the OD) and I remember screaming and telling them to just let me die, things were all a bit fuzzy from this day.|drug
Six five hundred mg Vicodin and a bottle of rum did not do the trick.|drug
Something undid my rope nice and slowly, in mid air as if it was mimicking the movements a human would make holding it, then I felt something lift me and gently place me on the ground.|hang
Been a stern believer in my fate from 90% to 200% from what I saw as I hung there blacking it.|hang
"'""My first attempt was with two full bottles of Tylenol."|drug
I have tried hanging, drowning, asphyxiation, rat poison, bug poison, alcohol, cutting, and more over the counter stuff than I care to admit.|alcohol
I have tried hanging, drowning, asphyxiation, rat poison, bug poison, alcohol, cutting, and more over the counter stuff than I care to admit.|hang
I have tried hanging, drowning, asphyxiation, rat poison, bug poison, alcohol, cutting, and more over the counter stuff than I care to admit.|drown
I have tried hanging, drowning, asphyxiation, rat poison, bug poison, alcohol, cutting, and more over the counter stuff than I care to admit.|drug
"I was really woozy and felt really '""dry'"" from all the pills."|drug
I then realized where I was, and how much I regretted swallowing a bottle of pills and then I saw the looks on my family's faces and realized that if I have people that care about me that much, how can I be so selfish?|drug
My then-partner found me sobbing in my underwear in the kitchen that night, halfway through making the first cut.|cut
"'""I had cut my arms to pieces, took silly amounts of painkillers, huffed exhaust for 45 minutes, and then got in my car and drove it 70 miles an hour into a light pole."|cut
"'""I had cut my arms to pieces, took silly amounts of painkillers, huffed exhaust for 45 minutes, and then got in my car and drove it 70 miles an hour into a light pole."|vehicle
I would gotten shitfaced and od''d on acetaminophen (I would had to visit three separate pharmacies to buy enough for my intentions).|drug
The empty bottles of pills and liquor.|alcohol
The empty bottles of pills and liquor.|drug
After the whole drug trip and recovery 4 days later I went- fuck.|drug
I just sort of climbed the railing and jumped in during high waves because of a storm.|jump
TL:DR Tried to drown myself, was saved by group of homeless men, vowed to dedicate life to helping others.|drown
They did not believe the hanging was accidental though.|hang
Oddly, the one time I overdosed on accident, it was assumed to be a suicide attempt.|drug
"I was given codeine cough syrup and between the pharmacist mixing it at double strength and me reading '""4 tsp a day'"" as '""4 tbsp a dose'"" I ODed big time."|drug
Doc figured if it had been an actual suicide I,would have swallowed the whole bottle, not just the mega dose I thought was a normal dose.|drug
I tried to hang myself.|hang
On a very desparate day, i watched a video on how to make noose and that night i set it up to just stop me about 1m (?)|hang
I pushed away all other furniture just so i wont be able to reach them and survive, steped on the back of a chair put the noose on and kicked the chair.|hang
Turns out climbing rope can strech out like a motherfucker.|hang
It was the only rope at the house and i didnt even think that this might happen.|hang
I cut the rope and went straight to a mirror, i had a huge round burnmark around my neck, (went away after a year) and some hair pulled out.|hang
When I was in something in between 1:st and 5:th grade i tried to strangle myself with a jumprope and later on I tried to do the same thing but with a regular belt.. Been depressed and suicidal for years, but now im just depressed.|hang
It''s funny because I take that for granted a lot, but that gun should not have jammed.|gun
All I remember of the night before was taking the pills going to the bathroom and walking around in the dark unaware of where I was I got really mad because I kept banging my face on the walls and stubbing my toes,then all I remember is waking up with vomit all over me and the bathroom.|drug
"'""I have actually tried a couple of times, with the worst experience being trying to hang myself."|hang
Apparently, the rope snapped right after I lost consciousness and, well, let me live.|hang
I attempted to poison myself with carbon monoxide in my car far in an isolate parking lot, far, far away.|carbon monoxide
I attempted to poison myself with carbon monoxide in my car far in an isolate parking lot, far, far away.|drug
First time I pulled the trigger and the gun did not go off I was pissed that it did not work.|gun
Turns out my dad had removed the firing pin when he inherited the gun.|gun
A couple of years later I overdosed my self with 100 units of my fast acting insulin and a bottle of southern comfort.|drug
I was puzzled and upset that the shotgun did not go off.|gun
To this day, it still amazes be that the gun did not fire.|gun
After the overdose wore off and I was in the psych unit, I flipped shit at a nurse and slammed my door.|drug
I was mostly really angry I had failed at killing myself and completely out of it from overdosing and monoxide poisoning.|drug
I was mostly really angry I had failed at killing myself and completely out of it from overdosing and monoxide poisoning.|carbon monoxide
"'My mother loves me, what the hell am I doing'""Id had a huge fight with my mum, and on my newly prescribed medication i just blacked out."|drug
I have no recollection of conciously deciding to take all those pills, but i remember lying down, feeling a little drowsy and then rushing into the bathroom to try and make myself throw up when the realisation fully hit me.|drug
My mum took me to the doctors immeditately  (i dont have a gag reflex so i couldnt make myself throw up) and they said the dose i took wasnt lethal, that id just be sleeping for a long time.|drug
Eventually you remember getting home belligerently drunk and running into the bathroom and...that bottle of pills...did i down it?|drug
Tried hanging myself with an Ethernet cable from my doorknob.|hang
I have 11 unsuccessful suicide attempts already from hanging myself to drinking acid.|hang
I have 11 unsuccessful suicide attempts already from hanging myself to drinking acid.|alcohol
I had drank a full months supply of my epilepsy medication.|drug
Not sure if this counts, but I had a somewhat intentional heroin overdose last year.|drug
I was at the bottom of the pit of despair, things could not get any worse, and I had a good amount of heroin on me.|drug
"'""That was my last shot of heroin (9 months ago) and my life has since been fucking great."|drug
I was alone at college and I have suffered from PTSD, severe addiction, and Major Depressive Disorder.|disease
I took as many pills as I could.|drug
I picked up a bunch of pain pills and xanax bars.|drug
Well I have never had the balls to straight up kill myself but I used to be addicted to heroin for 4 years.|drug
I never consciously tried to overdose but if I just so happened to and died from it well that would have just been alright.|drug
"'""I hope mom does not tell dad'""I tried to hang myself when i was 12."|hang
Probably the first bad trip I have had with any kind of drug tbh.|drug
"So no more overdosed pills for me unless it is cyanide."""|drug
Middle of winter, tried hanging myself from a tree, woke up lying in the snow with a branch crushing on my chest.|hang
When I was 13, I tried to OD on pills.|drug
"I remember that while the pills were beginning to take effect, my mother and brother were fighting over a school project of his and I  remember thinking 'Can''t I die in peace?'"""|drug
First time I tried to hang myself, door broke off what I was trying to hang my self on.. Knocked me out, woke up thinking 'IVE DIED AND IM IM IN MY BEDROOM?!|hang
Then realised due a lack of oxygen and head injury was just making me confused..Second time many years later threw myself over a bridge at night onto train tracks, hit a post/ pillar in he middle of the tracks, landed on the floor managing to knock myself out.|jump
I tried with an old belt tucked into the top of my closet door, I remember visualizing what happened when you die as I was choking, it was a really surreal moment, the blacker it got, the more vivid the image in my mind became, it was really beautiful, I saw clouds.|hang
"the belt snapped just as I was about to fade and I fell to the ground, I felt really sick and the entire room was spinning, I remember looking at a mirror on the wall next to me and thinking, 'is that me?'"""|hang
A day after Christmas last year I found myself extremely desperate to make my life come to an end, so conveniently my parents were out in town and we just happen to own two rifles and some ammunition from when we go shooting at a gun club.|gun
You can probably see where this is going but yeah I decided to get one of the rifles out and load it with some ammunition.|gun
So I did exactly that and then I put the rifle up under my chin because that was easiest way I found to have it.|gun
I had the gun loaded and the firing pin ready.|gun
TL:DR - Loaded gun, realised I did not want to do it, accidentally pulled trigger and luckily the bullet jammed in barrel.|gun
Tried to hang myself at 20.|hang
I swallowed 66 Ativan during a time when I was homeless for a few days in 2011.|drug
The nurse told me that I had repeatedly tried opening or smashing open the window on the 3rd floor I was on so I could jump.|jump
I tried to overdose on cough syrup and woke up a few hours later higher than I have ever been in my entire life.|drug
I tried to overdose on about 400mg of concerta(its an amphetamine like adderall.|drug
After I took the pills and realized what I had done and I was incredible scchrideI texted all my goodbyes and I waited to die.|drug
I threw up a bit but drank all of the suicide cocktail.|alcohol
As I was swallowing every pill I could get my hands on, I felt sad knowing that if this was the end of me then my best friend would probably never even know I passed & think for so long that we had fallen out or that I hated them.|drug
 I found out later, I had drank half a bottle of vodka and taken a bunch of painkillers and sleeping pills.|alcohol
 I found out later, I had drank half a bottle of vodka and taken a bunch of painkillers and sleeping pills.|drug
TL;DR: Fucking destroyed my liver with painkillers, sleeping pills and a bunch of vodka.|drug
As much as your friends or society tells us that suicide is never the solution, when youre in a dark place and youre suffocating,  tearing up the wound wide open big enough to numb it seems to be the only option.|cut
I remember thinking that I had a hell of a view, and a voice inside yelling jump.|jump
dad found out i was taking like 20 ambien and like a bottle of valium and it was too late and i passed the fuck out when the ambulance came but i didnt do shit other then make me feel like shit for the next 3 days... my parents didnt even say anything to me after that... asked to see a tharapist but it never happened lmao if i die at 18 i just know i was a huge burden on my whole family and they all hate me for being a fucking loser... tried so many times after that with even more ambien and benzos but now i know it will never kill me but its all i have and im too much of a pussy to slit my wrists... fuck cutting yourself i have too many scars that will never go away|drug
I remember thinking of her and telling myself i have to wake up and stop the bleeding somehow... the place i was at was on a trail behind a park, i started to drag myself towards the park with blood gushing down my arm i do not know how but i manged to tie a tall grass around my upper bicep to slow the bleeding, drank a lot of water at the fountain and washed the blood from my arms so i can make it home without anyone knowing what was going on.|bleed
 I never went to the hospital, parents never found out,  they asked about my cut though about a month after on a day when i wore a tank top and that is the first thing they noticed.|cut
i still have a scar, i cut myself on my bicep right where the vein is, that no one knows how it got there, except for you guys first time telling anyone about this.|cut
I planned to OD on my sleeping meds at school an hour before lunch (since it took an hour and a half for my normal doses to kick in) so that I would be able to spend my last bit of time with my friends (my *family*.)|drug
I OD''d when I would planned to, but having taken 16 times my average dose, it only took about 15 minutes for the effects to kick in as opposed to the hour and a half I had been expecting.. and there is not a peaceful fucking thing about overdosing.|drug
I was in the middle of English class, my last class before lunch, when I began to feel the effects of my overdose.|drug
I would OD''d to chase away the pain, not to find myself humiliated and scared in the middle of a room filled with people, the majority of which I hardly knew.|drug
I tried to strangle myself with a belt, it did not even knock me unconscious.|hang
It sent her into a meltdown, which is understandable when you walk in to see your roomie hanging from her sandal straps.|hang
I had tied myself and moved the bed so there really was no backing out.If they had not cut me down, I would not be here.|hang
I do not even cut anymore, even though i miss it and consider it sometimes.|cut
I do not remember much of the next day or two, but apparently I tried to OD.|drug
I had tried to hang myself and I guess all of the blood was rushing back into my face.|hang
When I sat up with a wire still around my neck I realized what I had done and when I looked up I saw the cabinet I had been hanging from was completely ripped off the wall.|hang
Second time I tried to OD on 6 mg of xanax, a bottle of vodka, two 40 oz, a bottle of wine, three games of weed, and 2 grams of ketamine.|drug
The first time I tried to jump in front of a car.|jump
I jumped too early and they missed by inches.|jump
The next time I was in 4th grade and I tried to drown myself in a pool.|drown
The last time was in college and I tried to OD on acetaminophen but ended up throwing the pills up.|drug
My father taught me the combination in case of any emergencies in which I would need a gun to protect myself or the house, or grab important documents from it in the event of some disaster.|gun
I grabbed the first pistol I saw, a colt .45 that was my grandfathers.|gun
Now we kept a separate ammo can but in the safe was a blue box of old ammunition for the pistol of my choice.|gun
All of that was just the 10 seconds it took for me to put the gun to my right temple and pull the trigger, hoping for nothingness.|gun
I am now on medication.|drug
The gun just refused to go off, both with freshly reloaded rounds, and factory loads.|gun
I got pissed off and chucked the shotgun under my bed and took a nap.|gun
The next week I tried sleeping pills but an ambiguous amount - sort of like Russian roulette with pills.|drug
When I tried to pull the trigger, my finger was too high in the trigger well and the gun did not go off, thank god.|gun
I dropped it and laid in my bed and thought about how that moment would have effected everyone that I knew and loved me and I just could not do that to them, so I sold my gun.|gun
Maybe this dosent count as much as others, but I had the noose set up and everything, and just as I was about to kick out my desk chair from under me, I saw (yeah this it totally ridiculous) a ticket stub from a football match I went to.|hang
Took down the noose and went back to bed.|hang
I was 15, tried to hang myself with bedsheets and TL;DR my half-assed noose came undone after I passed out, I fell, and smacked my head really fucking hard.|hang
I am talking acetaminophen and booze.|alcohol
I am talking acetaminophen and booze.|drug
"I was going shot for pill when a girl I was sort of seeing at the time was invited over by my roommate (we were all old high school friends) and she bursted into my room with a big old 'It''s great to see you because this is probably going to be the start of  a significant relationship between us!'"""|drug
I obviously stopped trying to poison myself because I was now entertaining a guest.|drug
"I was new to alcohol at the time and I felt woozy. """|alcohol
"'""The morning after a party where I took a bottle of whiskey,  wearing only indoor clothes,  ventured around and drank,  sobbing about a woman I loved but who never loved me back."|alcohol
I do not know why I am different now - I have never seen a therapist or gotten pills, I guess it is just like the end is in sight.|drug
"'""Second time (age 16): I told my friend after overdosing and she convinced me to go to the hospital."|drug
"I am going to leave the hospital and go lie down on the train tracks.'"""|vehicle
But I also do not really know how to do it - no high buildings in my area, not an easy access to guns, not a huge amount of pills availabe.|drug
But I also do not really know how to do it - no high buildings in my area, not an easy access to guns, not a huge amount of pills availabe.|gun
Turned out i missed the wall and hit a grass embankment next to it, jumped my car almost 100ft, through a telephone post and landed on some guys fence in a field.|vehicle
Rather, the pills that I swallowed would have destroyed my kidneys, and would have killed me slowly over the next few months.|drug
So I did not really lose consciousness; I just swallowed a bunch of pills, washed them down with some gatorade, wandered around campus for a while, came back to my dorm, wrote a suicide note, and then called 911 on myself.|drug
I had jumped from a tree and instead of dying like I had proposed to do, I only ended up breaking my wrist on impact.|jump
I did not have a lot of options, and did not really plan it out, but I brought a bottle of caffeine pills with a combined total of about 8g of caffeine.|drug
I had found two random pills at my house (both of my parents take anti psychotics) and I thought it would be strong enough to kill me, so after lunch one day I sat on the Oval and took both of them and just lied there smoking until I passed out and then woke up to the sound of the bell and got up and walked home.|drug
The second attempt was about two years later and I tried it by cutting as deep as I could on my wrist in the bath, I could not get the guts to cut deep enough so I just kept cutting and cutting all over my arms and legs until I passed out.|cut
No one did and it had been a couple of hours, I think I may have taken some sleeping pills as well so I would not feel the pain as bad.|drug
I took a whole bunch of pills and my grandparents found me, called 000 and saved my life.|drug
A few days after I got home I thought I was alone so I tried to slit my wrists, but my sister walked in on me and I was back in the psychiatric ward for another 3 weeks.|cut
I used to cut but only to hurt and scar myself.|cut
I am a stupid teenage angsty dumbass who figured anything in my medicine cabinet will eventually be enough to kill me.|drug
Couple months later I tried hanging myself with the cord of my computer mouse.|hang
Right before jumping I realized that my ceiling fan probably could not support my weight, and that I would likely survive and end up with a horribly mutilated mouse.|jump
When I was 16 I attempted suicide by jumping off the 6th floor.|jump
im extremely embarrassed to admit that i once had a drunken night where i got into a fight with a good friend, had a big fight with my girlfriend at the time and went home and broke a bottle over my head, smashed some windows, sliced my arms up and swallowed about 40-50 pills, i was 15. i woke up and could taste metal and could hardly remember what i had done, instant regret.|cut
im extremely embarrassed to admit that i once had a drunken night where i got into a fight with a good friend, had a big fight with my girlfriend at the time and went home and broke a bottle over my head, smashed some windows, sliced my arms up and swallowed about 40-50 pills, i was 15. i woke up and could taste metal and could hardly remember what i had done, instant regret.|drug
Decided to just sit in the bathroom and swallow as many pills (tylenol) as I could.|drug
Went to bed fully expecting to die (I did not know too much about how much Tylenol it would take to kill me) I woke up the next morning and felt the lowest I have ever felt.|drug
I got hammered drunk, took a handful of sleeping pills, and laid down in bed to die.|drug
I got hammered drunk, took a handful of sleeping pills, and laid down in bed to die.|alcohol
This was not a failed attempt but at the last moment before I was about to pick between OD and hanging myself.|hang
This was not a failed attempt but at the last moment before I was about to pick between OD and hanging myself.|drug
I took a whole bottle of gravol and downed it with whiskey, i tried to find as many pills as I could and when I was about to pass out I realized I did not wanna die, I had been contemplating it for some time before going ahead with it.|drug
I took a whole bottle of gravol and downed it with whiskey, i tried to find as many pills as I could and when I was about to pass out I realized I did not wanna die, I had been contemplating it for some time before going ahead with it.|alcohol
"I texted my cousin I said, '""I just took a bunch of pills and alcohol, I dont wanna die anymore'""last thing I remember was passing out as they picked me up and lugged me into the car."|alcohol
"I texted my cousin I said, '""I just took a bunch of pills and alcohol, I dont wanna die anymore'""last thing I remember was passing out as they picked me up and lugged me into the car."|drug
"'I will never be able to drink again'""I had taken a bunch of over the counter pills, mostly midol which basically destroys your liver and I have a heart condition so the caffeine was making me have heart palpitations."|drug
"'""I overdosed on pills, then ten minutes later I went downstairs to tell my Mum as I believed I had failed and not taken enough."|drug
"For anyone interested, my parents finally separated a few months after my attempted overdose and things have been so much better since."""|drug
After cutting my wrists, eating a bottle of sleeping pills I woke up groggy in the bathroom in the morning around crusted blood and a shitty illegible drunken note I wrote and I realized how fucking sad and pitiful it was.|cut
After cutting my wrists, eating a bottle of sleeping pills I woke up groggy in the bathroom in the morning around crusted blood and a shitty illegible drunken note I wrote and I realized how fucking sad and pitiful it was.|drug
So I slit my wrist, and I am relatively sure that I did it right and the bleeding from my wrist would have killed me.|cut
So I slit my wrist, and I am relatively sure that I did it right and the bleeding from my wrist would have killed me.|bleed
I snapped out of it and immediately stopped the bleeding.|bleed
I am now on medication (I was not before and I did not want any because of my very negative experience with prozac) and I will be receiving counseling, which my family and I have struggled to obtain.|drug
I met another guy who slit his wrists because he found his child dead under the Christmas tree, electrocuted by the lights.|cut
I met another guy who slit his wrists because he found his child dead under the Christmas tree, electrocuted by the lights.|electrocute
I had OD'd, but the hallucinations scared me so much to the point that I ended up calling my best friend.|drug
Immediately I ran to the bathroom because my body decided it is time to get these pills out of you.|drug
It was right after thanksgiving dinner with my family(I had been feeling like shit for weeks and holidays are always worse) and we got home around 7ish, sisters and mom left for shopping a half hour later, so a couple minutes after they had left I grabbed my meds(I was taking 5 different pills and if I remember correctly I was consuming about 1050-1075mg of meds a day) and I poured a few into my hand(the largest was 500mg and the smallest was like.. 15mg I think) and I downed them.|drug
I took a bunch of pills.|drug
Thankfully, I had taken the pills with some spoiled milk, so I immediately puked everywhere, and I realized that I would be saying goodbye to all the people and things I cared about.|drug
My next suicide attempt is kind of hazy, I know it was mid June 2012, and I know that I did a significant amount of drugs to try to off myself and I remember telling my bf that I was dying and then I remember throwing up quite a bit and hoping it had been long enough that I would absorbed the pills anyways.|drug
Several years ago, I attempted overdose.|drug
So I survived because I did not pull the trigger, and neither did the police...Gun pointed at my head, sitting outside my apartment complex, had written the note, called the police saying someone had been shot.|gun
So I put the gun down.|gun
I jumped off the overpass, 40 feet to the train tracks below.|jump
I took about 10 painkillers and tried to drown myself in a bath tub by filling it with water and holding my head under the faucet so that if I struggled, I would hit the faucet and stay in the water.|drown
I took about 10 painkillers and tried to drown myself in a bath tub by filling it with water and holding my head under the faucet so that if I struggled, I would hit the faucet and stay in the water.|drug
Tried to overdose on prescription meds in college.|drug
I made a bunch of lame attempts in middle school and highschool that in hindsight were probably never going to work (tried drowning myself a few times but instinct always got the better of me and I burst above the surface for air; tried cutting wrists but I got too scared of the pain).|cut
I made a bunch of lame attempts in middle school and highschool that in hindsight were probably never going to work (tried drowning myself a few times but instinct always got the better of me and I burst above the surface for air; tried cutting wrists but I got too scared of the pain).|drown
It always just made me hate myself more for lacking the bravery to follow through (and as many people will tell you, suicide is truly not the coward''s path: it takes guts to follow through)Most recently, I had been having rather frequent (a few times daily) suicidal thoughts, and was planning on jumping out of my 4th story window.|jump
I tried to OD on tylenol when I was twelve.|drug
My first attempt was with a rope, but the rope broke.|hang
My last attempt was with a revolver that did not fire until I tried to check it over to find out why.|gun
I have tried, pills, ropes, jumping from heights, drowning, and lastly a gun.|drug
I have tried, pills, ropes, jumping from heights, drowning, and lastly a gun.|drown
I have tried, pills, ropes, jumping from heights, drowning, and lastly a gun.|jump
I have tried, pills, ropes, jumping from heights, drowning, and lastly a gun.|hang
I have tried, pills, ropes, jumping from heights, drowning, and lastly a gun.|gun
I threw up the pills.|drug
(Un)Fortunately, I underestimated the strength of my sleeping pills.|drug
